,Date,ID,url,username,source,location,tweet,num_of_likes,num_of_retweet
4885,2023-02-19 20:04:34+00:00,1627398759029288961,https://twitter.com/starshi10977911/status/1627398759029288961,starshi10977911,Twitter for Android,,@The_Trump_Train THE ENVIRONMENTAL PROTECTION AGENCY HAS DECLARED DONALD TRUMP IS DANGEROUS TOXIC WASTE,3,0
4886,2023-02-19 20:04:33+00:00,1627398756734840833,https://twitter.com/cyndymcfarland/status/1627398756734840833,cyndymcfarland,Twitter for iPhone,,"If Trump runs in a third party he would face ballot access, ‘sore loser’ law hurdles — but it's not impossible - Fox News.          Donald Trump needs a reality check. He will never be President again. EVER. He acts like a bully threatening those weaker  https://t.co/zu68iiv9Tk",0,0
4887,2023-02-19 20:04:31+00:00,1627398748123942912,https://twitter.com/Johnnymal4/status/1627398748123942912,Johnnymal4,Twitter for Android,"Cleveland, OH",Donald Trump has spent his whole life engaged in criminal activity,1,0
4888,2023-02-19 20:04:28+00:00,1627398736132333573,https://twitter.com/HankMaglio/status/1627398736132333573,HankMaglio,Twitter Web App,,"BREAKING: Donald Trump To Visit East Palestine, FEMA Reverses Course https://t.co/6oOcB2knJj #Breakingnews #donaldtrump #OhioTrainDisaster",0,0
4889,2023-02-19 20:04:27+00:00,1627398731942199296,https://twitter.com/jordeodrive/status/1627398731942199296,jordeodrive,Twitter for iPhone,the unconscious,@martymush - Donald Trump,0,0
4890,2023-02-19 20:04:27+00:00,1627398728264060929,https://twitter.com/RJDownard/status/1627398728264060929,RJDownard,Twitter Web App,Spokane WA,@kenthovind The Elect in the same way Donald Trump (the Kent Hovind of American politics) was elected?,0,0
4891,2023-02-19 20:04:24+00:00,1627398718247895042,https://twitter.com/JamesJe39552493/status/1627398718247895042,JamesJe39552493,Twitter for Android,,American televangelist teach in America prosperity health and wealth name it claim it invest your money in them and in return God make you wealthy yes name it claim it get your credit cards ready. Donald Trump spiritual advisor teaches the same.,0,0
4892,2023-02-19 20:04:08+00:00,1627398650413326337,https://twitter.com/nevemsen/status/1627398650413326337,nevemsen,Twitter Web App,London,Donald Trump on the how the World used to view the United States 🇺🇸 https://t.co/jh734ozzxC via @YouTube,0,0
4893,2023-02-19 20:03:58+00:00,1627398606402605059,https://twitter.com/IanEnglush/status/1627398606402605059,IanEnglush,Twitter for Android,3rd Stone from the Sun,"The avg. Joe or Jane gotta ask themselves, why do #KariLake #KariLakeLost &amp; the #dotard(a real corpulent humongous #loser, #whackjob) #DonaldTrump like losing &amp; being humiliated? Psychologists tell us they're #borderlines; delusional, can't feel or display #empathy, like children https://t.co/Vih8NvAORv",0,0
4894,2023-02-19 20:03:55+00:00,1627398595744874498,https://twitter.com/Johnnymal4/status/1627398595744874498,Johnnymal4,Twitter for Android,"Cleveland, OH",It's so surprising that career criminal Donald Trump may have engaged in criminal activity,1,0
4895,2023-02-19 20:03:55+00:00,1627398594343960578,https://twitter.com/realbiscuitspaw/status/1627398594343960578,realbiscuitspaw,Twitter Web App,,'The art of the fraud'. Donald Trump feud with ‘disgusting’ fisherman goes viral https://t.co/LkOPVyCvao,1,0
4896,2023-02-19 20:03:46+00:00,1627398559476719619,https://twitter.com/Will_Bunch/status/1627398559476719619,Will_Bunch,Twitter Web App,Philly,"The utter hypocrisy of Donald Trump's plan to visit East Palestine next week should only remind us of just one thing: 45 stood up for the rich and corporations like Norfolk Southern and screwed over ""forgotten Americans"" at every opportunity

My new column https://t.co/fcn7bUEphA",1253,514
4897,2023-02-19 20:03:42+00:00,1627398541898567680,https://twitter.com/Cuttlekyle4/status/1627398541898567680,Cuttlekyle4,Twitter for Android,"Burnaby, British Columbia","@NickAdamsinUSA And then Donald Trump himself walked in, patted you heartily on the back, and flew you to his golf course. Just another Alpha Sunday.",1,0
4898,2023-02-19 20:03:40+00:00,1627398534541504513,https://twitter.com/decentandtruth/status/1627398534541504513,decentandtruth,Twitter for iPhone,"New Jersey, USA",@ZaleskiLuke Donald Trump does not deserve to amongst honest living people,0,0
4899,2023-02-19 20:03:23+00:00,1627398461808156680,https://twitter.com/AudreyGrace_22/status/1627398461808156680,AudreyGrace_22,Twitter Web App,"Rye, New York","Jimmy Carter have seen 7 presidents sworn in:
Ronald Reagan (1981-1989)
George H. W. Bush (1989-1993)
Bill Clinton (1993-2001)
George W Bush (2001-2009)
Barack Obama (2009-2017)
Donald Trump (2017-2021)
Joe Biden (2021)",0,0
4900,2023-02-19 20:03:16+00:00,1627398434037825536,https://twitter.com/claycomb_marlon/status/1627398434037825536,claycomb_marlon,Twitter for iPhone,,@fuzzface86 @gnuman1979 Donald Trump’s Little Wiener Rock?!?!?!?!,5,2
4901,2023-02-19 20:03:00+00:00,1627398363367849984,https://twitter.com/mo_lester1776/status/1627398363367849984,mo_lester1776,Twitter for iPhone,"Damascus, Syria",@NickAdamsinUSA Pro-God president Donald Trump was bussin frfr!,1,0
4902,2023-02-19 20:02:57+00:00,1627398354077458436,https://twitter.com/LucRuidant/status/1627398354077458436,LucRuidant,Twitter Web App,,"Non vous ne rêvez pas, c'est bien en UNE de Newsweek ! 😲
La Cour suprême des États-Unis est sur le point d'examiner s'il convient ou non d'entendre un procès visant à destituer le président Joe Biden de la Maison Blanche et à réintégrer Donald Trump…
https://t.co/i0dRcMtNNG",2,2
4903,2023-02-19 20:02:56+00:00,1627398347639214081,https://twitter.com/randomtrump1/status/1627398347639214081,randomtrump1,Random Trump,,Random Trump https://t.co/osSRw5MnPQ - #randomtrump #trump #donaldtrump #giphy #gif #gifs https://t.co/X4QNuqbntu,0,0
4904,2023-02-19 20:02:54+00:00,1627398338025857026,https://twitter.com/WilliamTheHelm/status/1627398338025857026,WilliamTheHelm,Twitter for iPhone,My skin.,"I used to believe that anything could be stanned but theres no stan accounts for Joe Rogan, Ben Shapiro, and Donald Trump with cutesy edits and I’m severly dissappinted.",1,0
4905,2023-02-19 20:02:53+00:00,1627398335379255299,https://twitter.com/AMastrofran/status/1627398335379255299,AMastrofran,Twitter Web App,Québec,Donald Trump and Andrew Jackson: History Repeats Itself https://t.co/Lh6hrWWJhO,0,0
4906,2023-02-19 20:02:51+00:00,1627398326906937345,https://twitter.com/hunghorn/status/1627398326906937345,hunghorn,Twitter for Android,Colorado,@violetwidow131 The two Donald Trump's and Boebart and Margie,0,0
4907,2023-02-19 20:02:42+00:00,1627398291452305413,https://twitter.com/HighTales_/status/1627398291452305413,HighTales_,Twitter Web App,"Ontario, Canada",@ForgiatoBlow47 Canada needs a Donald Trump ASAP.,0,0
4908,2023-02-19 20:02:32+00:00,1627398246401187842,https://twitter.com/PaulPaul49/status/1627398246401187842,PaulPaul49,Twitter for Android,Liverpool UK,"Yet, as with Donald Trump, there were so many gutless people in positions able to do something about it who chose to remain silent. Let us see where this latest twist in the sorry tale of Liverpool’s own Tammany Hall takes us. https://t.co/Xk8E3R3B0v",1,1
4909,2023-02-19 20:02:28+00:00,1627398230043508736,https://twitter.com/MacAttack19599/status/1627398230043508736,MacAttack19599,Twitter for Android,USA,"The only place in Ohio where Donald Trump needs to be in the Ohio State Penitentiary. 

#TrumpisaNationalDisgrace",1,0
4910,2023-02-19 20:02:28+00:00,1627398229535891458,https://twitter.com/JohnJohnican/status/1627398229535891458,JohnJohnican,Twitter for iPhone,,Is Lindsey Graham Trying to Undermine Donald Trump https://t.co/DhNbh3uzXB via @YouTube,0,0
4911,2023-02-19 20:02:25+00:00,1627398217666113536,https://twitter.com/rudy_pirquet/status/1627398217666113536,rudy_pirquet,Twitter for iPad,Charleroi/Thoricourt (Silly),Donald Trump voudrait le retour des pelotons d’exécution et de la guillotine 🇺🇸 https://t.co/T9aUqO33U7 — via @infopunaises,0,0
4912,2023-02-19 20:02:22+00:00,1627398206408519681,https://twitter.com/StevenMRoberts/status/1627398206408519681,StevenMRoberts,Twitter for iPhone,NYC,Support Donald Trump in 2024,1,1
4913,2023-02-19 20:02:19+00:00,1627398191443333122,https://twitter.com/salvabensalva/status/1627398191443333122,salvabensalva,Twitter for Android,,"Il figlio di Donald Trump, ha detto che i deragliamenti non sono ""coincidenze"" ma parte di un attacco che parte dallo stato profondo e arriva a colpire l'America.Trump sa tutto.I poteri di Washington sanno che stanno perdendo la partita e hanno deciso di attuare questi sabotaggi. https://t.co/dHmDNotUYy",0,0
4914,2023-02-19 20:02:03+00:00,1627398125609447427,https://twitter.com/zooropean/status/1627398125609447427,zooropean,Twitter for Android,,"@REDVOTERMAGA @lizsalerno1 @dalonnas_60 Such a pathetic comeback.

But no I'm not like you.

Not beholden to a fucking traitor.

Donald Trump couldn't care less about you.

Which is why his con works in the weak-minded like yourself.",1,0
4915,2023-02-19 20:01:57+00:00,1627398099910942720,https://twitter.com/anthonybors/status/1627398099910942720,anthonybors,Twitter for iPhone,"Chicago, IL ",@Malcolm_fleX48 It’s crazy the war we were promised Donald trump were get us in came months into Biden’s administration,0,0
4916,2023-02-19 20:01:45+00:00,1627398049298370560,https://twitter.com/StevenMRoberts/status/1627398049298370560,StevenMRoberts,Twitter for iPhone,NYC,Support Donald Trump for President,1,0
4917,2023-02-19 20:01:42+00:00,1627398040033308672,https://twitter.com/chosenhorse2/status/1627398040033308672,chosenhorse2,Twitter for Android,Washington,"@mitchellvii The only way I can support @RonDeSantisFL now if he condemns that creep George Soros on National TV, until then he is another sell out RINO, and you are just like a CNN reporter covering his tracks.  

I'm supporting Donald Trump &amp; @NikkiHaley for the primary race whoever wins.",0,0
4918,2023-02-19 20:01:42+00:00,1627398038678388736,https://twitter.com/JimAdamsHimself/status/1627398038678388736,JimAdamsHimself,Twitter Web App,"Macomb, IL","@NickAdamsinUSA Donald Trump does not have America's best interest at heart. He only has his legacy at heart. This is America, not Trumpania!",0,0
4919,2023-02-19 20:01:41+00:00,1627398035646070787,https://twitter.com/kyran_delroba/status/1627398035646070787,kyran_delroba,Twitter for Android,,@SFFFLocal798 @LondonBreed I'm pretty sure Donald Trump is to blame for this. Mayor Breed can explain further.,4,0
4920,2023-02-19 20:01:40+00:00,1627398028700323840,https://twitter.com/skygod1956/status/1627398028700323840,skygod1956,Twitter for iPhone,"Everett, Washington","Donald Trump calls Chris Cuomo 'Fredo' in Truth Social attack - Newsweek. If anyone’s a “Fredo” Donnie, it would be you. Your pops even looked like Fredo. ⁦@Newsweek⁩ ⁦@TrumpWarRoom⁩ ⁦@realDonaldTrump⁩ ⁦⁦@OccupyDemocrats⁩  https://t.co/y3XnSr45CT",1,0
4921,2023-02-19 20:01:33+00:00,1627397999851700225,https://twitter.com/susanpankhurst/status/1627397999851700225,susanpankhurst,Twitter for iPad,Northern Michigan,The 75 most ridiculous Trump quotes: the best Donald Trump quotes revealed https://t.co/zX3BLDIR4v,0,0
4922,2023-02-19 20:01:31+00:00,1627397990376779782,https://twitter.com/MelonySutton/status/1627397990376779782,MelonySutton,Twitter for Android,,Donald Trump Jr uses race-baiting jab to slam Biden for East Palestine train disaster https://t.co/rgeB8OwQQ5,0,0
4923,2023-02-19 20:01:21+00:00,1627397949717086209,https://twitter.com/SandraRodkey/status/1627397949717086209,SandraRodkey,Twitter for iPhone,"Kansas City, MO","Read ""'Donald Trump is the God figure': Why a cult has become 'all-consuming' for his fans' on SmartNews: https://t.co/oRnmZxhRaO",0,0
4924,2023-02-19 20:01:06+00:00,1627397886865448963,https://twitter.com/photokrow/status/1627397886865448963,photokrow,Twitter for Android,Beyond this corporeal plane,"@Speedyboi271 @Varnas_Raven Sure thing ""guy-follows-Donald-Trump-and-Libs-Of-TikTok.""",1,0
4925,2023-02-19 20:01:04+00:00,1627397877721956352,https://twitter.com/EINPresswireNH/status/1627397877721956352,EINPresswireNH,EIN Presswire,"Washington, D.C.",Fox News Host Confronts Nikki Haley on How She Differs From Donald Trump https://t.co/9x5b1FjsHc,0,0
4926,2023-02-19 20:01:00+00:00,1627397860344967168,https://twitter.com/awalkofkindness/status/1627397860344967168,awalkofkindness,Twitter for Android,philippians 4,"i promise this to any born-again christian, donald trump is not the christian you think he is. do not be deceived",0,0
4927,2023-02-19 20:00:58+00:00,1627397851373359118,https://twitter.com/lkhess1/status/1627397851373359118,lkhess1,Twitter for Android,"South Carolina, USA",@JerasIkehorn Donald Trump,0,0
4928,2023-02-19 20:00:53+00:00,1627397830963855363,https://twitter.com/BillPalmer/status/1627397830963855363,BillPalmer,palmerreport-billpalmer,"Los Angeles, CA",Donald Trump is out of gas https://t.co/WecKeYSDgq,0,0
4929,2023-02-19 20:00:50+00:00,1627397817852362755,https://twitter.com/KloeppelSharon/status/1627397817852362755,KloeppelSharon,Twitter Web App,,"Read ""The End for Donald Trump Has Arrived"" on SmartNews: https://t.co/NR50Vn9jVT #SmartNews",0,0
4930,2023-02-19 20:00:48+00:00,1627397809753260039,https://twitter.com/PunksaTommy/status/1627397809753260039,PunksaTommy,Twitter for iPhone,"Michigan, USA",Donald Trump Delivers The REAL State Of The Union Speech After Biden's Address https://t.co/691ss18CRn,1,0
4931,2023-02-19 20:00:46+00:00,1627397803818336257,https://twitter.com/MSInfoTech5/status/1627397803818336257,MSInfoTech5,Jetpack.com,,Donald Trump wants another Republican to challenge him in 2024: Mary Trump https://t.co/tWXuffAyyd,0,0
4932,2023-02-19 20:00:25+00:00,1627397714861338625,https://twitter.com/mioficialcuenta/status/1627397714861338625,mioficialcuenta,Twitter for iPhone,"Cambridge, MA","Then House hearings were held last week, at which one witness told a story about Donald Trump asking to remove a mean tweet by Chrissy Teigen. 

The press went bananas. Now THAT was big news! https://t.co/2PiqPjFXIM",0,0
4933,2023-02-19 20:00:22+00:00,1627397702878101504,https://twitter.com/police_moron/status/1627397702878101504,police_moron,Twitter Web App,,@RepMTG nothing like being outraged at Joe Biden for things Donald Trump did - basically the GOP in a nutshell,1,0
4934,2023-02-19 20:00:22+00:00,1627397702265851904,https://twitter.com/tbm48091/status/1627397702265851904,tbm48091,Twitter for iPhone,,"@unherd @ELuttwak I imagine Putin would react to a plebiscite gone the wrong way even worse than Donald Trump did, with even ‘way more guns.",0,0
4935,2023-02-19 20:00:22+00:00,1627397700567154693,https://twitter.com/themagacancer/status/1627397700567154693,themagacancer,MagaCancer,,"Trump will return to the scene of his crime when he visits Ohio toxic train wreck
https://t.co/LmV4OLRLXn #trumpcrimefamily #donaldtrump #trump",1,1
4936,2023-02-19 20:00:17+00:00,1627397683538284546,https://twitter.com/FLNewsHeadlines/status/1627397683538284546,FLNewsHeadlines,FloridaNewsHeadlines,Florida,Karl Rove condemns Donald Trump's 'childish attacks' on Ron DeSantis https://t.co/gks4VP585Q,0,0
4937,2023-02-19 20:00:15+00:00,1627397674583396352,https://twitter.com/bertboyd/status/1627397674583396352,bertboyd,Twitter for Android,"Cleveland, Ohio","@ConservBrief I believe 
Kari Lake won
Kari Lake won't get a fair election in America 
Donald Trump won
Donald Trump won't get a fair election in America
NO REPUBLICANS will ever get fair election results as long as #DemocratsAreDestroyingAmerica 
#DemocratsAreCorrupt as well as #DOJ and #FBI https://t.co/qyMFHhr1yE",0,0
